title,title_english,ruby,music_id,can_play_offline,genre,diff_type,difficulty
ヒトガタ,Hitogata,ひとがた,3030,false,anime_pop,normal,3.0
ヒトガタ,Hitogata,ひとがた,3030,false,anime_pop,hard,9.7
ヒトガタ,Hitogata,ひとがた,3030,false,anime_pop,expert,12.6
メニメニマニマニ,Many Many Money Money,めにめにまにまに,2240,false,anime_pop,normal,3.0
メニメニマニマニ,Many Many Money Money,めにめにまにまに,2240,false,anime_pop,hard,7.8
メニメニマニマニ,Many Many Money Money,めにめにまにまに,2240,false,anime_pop,expert,12.3
叩ケ 叩ケ 手ェ叩ケ,Tatake Tatake Te-tatake,たたけたたけてえたたけ,2204,false,anime_pop,normal,2.0
叩ケ 叩ケ 手ェ叩ケ,Tatake Tatake Te-tatake,たたけたたけてえたたけ,2204,false,anime_pop,hard,7.3
叩ケ 叩ケ 手ェ叩ケ,Tatake Tatake Te-tatake,たたけたたけてえたたけ,2204,false,anime_pop,expert,12.3
叩ケ 叩ケ 手ェ叩ケ,Tatake Tatake Te-tatake,たたけたたけてえたたけ,2204,false,anime_pop,inferno,13.8
Fly to NEW WORLD,,ＦＬＹＴＯＮＥＷＷＯＲＬＤ,2228,false,anime_pop,normal,3.0
Fly to NEW WORLD,,ＦＬＹＴＯＮＥＷＷＯＲＬＤ,2228,false,anime_pop,hard,8.3
Fly to NEW WORLD,,ＦＬＹＴＯＮＥＷＷＯＲＬＤ,2228,false,anime_pop,expert,12.2
透明声彩,Toumei Seisai,とうめいせいさい,2227,false,anime_pop,normal,3.0
透明声彩,Toumei Seisai,とうめいせいさい,2227,false,anime_pop,hard,7.6
透明声彩,Toumei Seisai,とうめいせいさい,2227,false,anime_pop,expert,11.8
うっせぇわ,Ussee-wa,うっせぇわ,3023,false,anime_pop,normal,3.0
うっせぇわ,Ussee-wa,うっせぇわ,3023,false,anime_pop,hard,9.6
うっせぇわ,Ussee-wa,うっせぇわ,3023,false,anime_pop,expert,12.2
うっせぇわ,Ussee-wa,うっせぇわ,3023,false,anime_pop,inferno,13.2
Fam☆Fam☆Time!,,ＦＡＭＦＡＭＴＩＭＥ,3003,false,anime_pop,normal,3.0
Fam☆Fam☆Time!,,ＦＡＭＦＡＭＴＩＭＥ,3003,false,anime_pop,hard,8.2
Fam☆Fam☆Time!,,ＦＡＭＦＡＭＴＩＭＥ,3003,false,anime_pop,expert,11.9
cœur,coeur,ＣＯＥＵＲ,2253,true,anime_pop,normal,3.0
cœur,coeur,ＣＯＥＵＲ,2253,true,anime_pop,hard,8.7
cœur,coeur,ＣＯＥＵＲ,2253,true,anime_pop,expert,12.7
私はNo 1！,Watashi wa No 1!,わたしはＮＯ１,2254,true,anime_pop,normal,3.0
私はNo 1！,Watashi wa No 1!,わたしはＮＯ１,2254,true,anime_pop,hard,8.4
私はNo 1！,Watashi wa No 1!,わたしはＮＯ１,2254,true,anime_pop,expert,12.3
ソロモン・ナイト,Solomon Night,そろもんないと,2252,true,anime_pop,normal,3.0
ソロモン・ナイト,Solomon Night,そろもんないと,2252,true,anime_pop,hard,7.8
ソロモン・ナイト,Solomon Night,そろもんないと,2252,true,anime_pop,expert,13.4
LOVE!HUG!GROOVY!!,,ＬＯＶＥＨＵＧＧＲＯＯＶＹ,2243,false,anime_pop,normal,4.0
LOVE!HUG!GROOVY!!,,ＬＯＶＥＨＵＧＧＲＯＯＶＹ,2243,false,anime_pop,hard,8.7
LOVE!HUG!GROOVY!!,,ＬＯＶＥＨＵＧＧＲＯＯＶＹ,2243,false,anime_pop,expert,12.4
LOVE!HUG!GROOVY!!,,ＬＯＶＥＨＵＧＧＲＯＯＶＹ,2243,false,anime_pop,inferno,13.5
Dig Delight!,,ＤＩＧＤＥＬＩＧＨＴ,2244,false,anime_pop,normal,3.0
Dig Delight!,,ＤＩＧＤＥＬＩＧＨＴ,2244,false,anime_pop,hard,8.3
Dig Delight!,,ＤＩＧＤＥＬＩＧＨＴ,2244,false,anime_pop,expert,11.4
電乱★カウントダウン,Denran Countdown,でんらんかうんとだうん,2245,false,anime_pop,normal,4.0
電乱★カウントダウン,Denran Countdown,でんらんかうんとだうん,2245,false,anime_pop,hard,7.8
電乱★カウントダウン,Denran Countdown,でんらんかうんとだうん,2245,false,anime_pop,expert,12.5
Photon Melodies,,ＰＨＯＴＯＮＭＥＬＯＤＩＥＳ,2246,false,anime_pop,normal,3.0
Photon Melodies,,ＰＨＯＴＯＮＭＥＬＯＤＩＥＳ,2246,false,anime_pop,hard,7.7
Photon Melodies,,ＰＨＯＴＯＮＭＥＬＯＤＩＥＳ,2246,false,anime_pop,expert,11.5
ぐるぐるDJ TURN!!,Guru-guru DJ TURN!!,ぐるぐるＤＪＴＵＲＮ,2251,false,anime_pop,normal,4.0
ぐるぐるDJ TURN!!,Guru-guru DJ TURN!!,ぐるぐるＤＪＴＵＲＮ,2251,false,anime_pop,hard,10.1
ぐるぐるDJ TURN!!,Guru-guru DJ TURN!!,ぐるぐるＤＪＴＵＲＮ,2251,false,anime_pop,expert,12.8
sister's noise,,ＳＩＳＴＥＲＳＮＯＩＳＥ,2058,false,anime_pop,normal,2.0
sister's noise,,ＳＩＳＴＥＲＳＮＯＩＳＥ,2058,false,anime_pop,hard,6.0
sister's noise,,ＳＩＳＴＥＲＳＮＯＩＳＥ,2058,false,anime_pop,expert,10.1
なだめスかし Negotiation,Nadame Sukashi Negotiation,なだめすかしＮＥＧＯＴＩＡＴＩＯＮ,2202,false,anime_pop,normal,3.0
なだめスかし Negotiation,Nadame Sukashi Negotiation,なだめすかしＮＥＧＯＴＩＡＴＩＯＮ,2202,false,anime_pop,hard,7.7
なだめスかし Negotiation,Nadame Sukashi Negotiation,なだめすかしＮＥＧＯＴＩＡＴＩＯＮ,2202,false,anime_pop,expert,11.9
サクリファイス,Sacrifice,さくりふぁいす,1219,false,anime_pop,normal,3.0
サクリファイス,Sacrifice,さくりふぁいす,1219,false,anime_pop,hard,9.1
サクリファイス,Sacrifice,さくりふぁいす,1219,false,anime_pop,expert,12.2
非実在系女子たちはどうすりゃいいですか？,Hi Jitsuzaikei Joshi Tachi wa Dousurya Iidesuka?,ひじつざいけいじょしたちはどうすりゃいいですか,2203,false,anime_pop,normal,3.0
非実在系女子たちはどうすりゃいいですか？,Hi Jitsuzaikei Joshi Tachi wa Dousurya Iidesuka?,ひじつざいけいじょしたちはどうすりゃいいですか,2203,false,anime_pop,hard,8.5
非実在系女子たちはどうすりゃいいですか？,Hi Jitsuzaikei Joshi Tachi wa Dousurya Iidesuka?,ひじつざいけいじょしたちはどうすりゃいいですか,2203,false,anime_pop,expert,12.6
ぺこみこ大戦争！！,Peko Miko Daisensou!!,ぺこみこだいせんそう,2021,true,anime_pop,normal,4.0
ぺこみこ大戦争！！,Peko Miko Daisensou!!,ぺこみこだいせんそう,2021,true,anime_pop,hard,8.4
ぺこみこ大戦争！！,Peko Miko Daisensou!!,ぺこみこだいせんそう,2021,true,anime_pop,expert,11.2
ぺこみこ大戦争！！,Peko Miko Daisensou!!,ぺこみこだいせんそう,2021,true,anime_pop,inferno,13.2
Say!ファンファーレ!,Say! Fanfare!,ＳＡＹＦＡＮＦＡＲＥ,2024,false,anime_pop,normal,3.0
Say!ファンファーレ!,Say! Fanfare!,ＳＡＹＦＡＮＦＡＲＥ,2024,false,anime_pop,hard,8.6
Say!ファンファーレ!,Say! Fanfare!,ＳＡＹＦＡＮＦＡＲＥ,2024,false,anime_pop,expert,12.5
NEXT COLOR PLANET,,ＮＥＸＴＣＯＬＯＲＰＬＡＮＥＴ,2067,false,anime_pop,normal,2.0
NEXT COLOR PLANET,,ＮＥＸＴＣＯＬＯＲＰＬＡＮＥＴ,2067,false,anime_pop,hard,7.5
NEXT COLOR PLANET,,ＮＥＸＴＣＯＬＯＲＰＬＡＮＥＴ,2067,false,anime_pop,expert,12.6
夢見る空へ,Yumemiru sora e,ゆめみるそらへ,2066,false,anime_pop,normal,2.0
夢見る空へ,Yumemiru sora e,ゆめみるそらへ,2066,false,anime_pop,hard,7.7
夢見る空へ,Yumemiru sora e,ゆめみるそらへ,2066,false,anime_pop,expert,11.3
お願いマッスル,Onegai Muscle,おねがいまっする,1204,false,anime_pop,normal,1.0
お願いマッスル,Onegai Muscle,おねがいまっする,1204,false,anime_pop,hard,7.7
お願いマッスル,Onegai Muscle,おねがいまっする,1204,false,anime_pop,expert,10.7
マッチョアネーム？,Macho a Name?,まっちょあねーむ,2043,false,anime_pop,normal,2.0
マッチョアネーム？,Macho a Name?,まっちょあねーむ,2043,false,anime_pop,hard,6.6
マッチョアネーム？,Macho a Name?,まっちょあねーむ,2043,false,anime_pop,expert,12.7
HELLO to DREAM,,ＨＡＬＬＯＴＯＤＲＥＡＭ,2068,false,anime_pop,normal,1.0
HELLO to DREAM,,ＨＡＬＬＯＴＯＤＲＥＡＭ,2068,false,anime_pop,hard,6.5
HELLO to DREAM,,ＨＡＬＬＯＴＯＤＲＥＡＭ,2068,false,anime_pop,expert,9.7
over and over,,ＯＶＥＲＡＮＤＯＶＥＲ,2069,false,anime_pop,normal,2.0
over and over,,ＯＶＥＲＡＮＤＯＶＥＲ,2069,false,anime_pop,hard,7.5
over and over,,ＯＶＥＲＡＮＤＯＶＥＲ,2069,false,anime_pop,expert,10.4
トロピカッ☆バケーション,Tropica' Vacation,とろぴかっばけーしょん,2084,false,anime_pop,normal,2.0
トロピカッ☆バケーション,Tropica' Vacation,とろぴかっばけーしょん,2084,false,anime_pop,hard,7.5
トロピカッ☆バケーション,Tropica' Vacation,とろぴかっばけーしょん,2084,false,anime_pop,expert,10.7
秒針を噛む,Byoushin wo Kamu,びょうしんをかむ,2001,false,anime_pop,normal,2.0
秒針を噛む,Byoushin wo Kamu,びょうしんをかむ,2001,false,anime_pop,hard,6.8
秒針を噛む,Byoushin wo Kamu,びょうしんをかむ,2001,false,anime_pop,expert,11.0
ないものねだり,Naimono-nedari,ないものねだり,1020,false,anime_pop,normal,2.0
ないものねだり,Naimono-nedari,ないものねだり,1020,false,anime_pop,hard,7.7
ないものねだり,Naimono-nedari,ないものねだり,1020,false,anime_pop,expert,11.1
HOT LIMIT,,ＨＯＴＬＩＭＩＴ,1008,false,anime_pop,normal,3.0
HOT LIMIT,,ＨＯＴＬＩＭＩＴ,1008,false,anime_pop,hard,7.9
HOT LIMIT,,ＨＯＴＬＩＭＩＴ,1008,false,anime_pop,expert,10.0
キラメキライダー☆,Kirameki Rider,きらめきらいだー,2023,false,anime_pop,normal,2.0
キラメキライダー☆,Kirameki Rider,きらめきらいだー,2023,false,anime_pop,hard,7.0
キラメキライダー☆,Kirameki Rider,きらめきらいだー,2023,false,anime_pop,expert,11.5
ガヴリールドロップキック,Gabriel Drop Kick,がゔりーるどろっぷきっく,2002,false,anime_pop,normal,3.0
ガヴリールドロップキック,Gabriel Drop Kick,がゔりーるどろっぷきっく,2002,false,anime_pop,hard,6.9
ガヴリールドロップキック,Gabriel Drop Kick,がゔりーるどろっぷきっく,2002,false,anime_pop,expert,11.0
This game,,ＴＨＩＳＧＡＭＥ,2003,false,anime_pop,normal,2.0
This game,,ＴＨＩＳＧＡＭＥ,2003,false,anime_pop,hard,7.6
This game,,ＴＨＩＳＧＡＭＥ,2003,false,anime_pop,expert,10.7
RAGE OF DUST,,ＲＡＧＥＯＦＤＵＳＴ,1264,false,anime_pop,normal,3.0
RAGE OF DUST,,ＲＡＧＥＯＦＤＵＳＴ,1264,false,anime_pop,hard,8.4
RAGE OF DUST,,ＲＡＧＥＯＦＤＵＳＴ,1264,false,anime_pop,expert,9.6
Make it！,,ＭＡＫＥＩＴ,2030,false,anime_pop,normal,1.0
Make it！,,ＭＡＫＥＩＴ,2030,false,anime_pop,hard,5.1
Make it！,,ＭＡＫＥＩＴ,2030,false,anime_pop,expert,9.4
Make it！ (DJ Genki Remix),,ＭＡＫＥＩＴＤＪＧＥＮＫＩＲＥＭＩＸ,2028,false,anime_pop,normal,3.0
Make it！ (DJ Genki Remix),,ＭＡＫＥＩＴＤＪＧＥＮＫＩＲＥＭＩＸ,2028,false,anime_pop,hard,7.8
Make it！ (DJ Genki Remix),,ＭＡＫＥＩＴＤＪＧＥＮＫＩＲＥＭＩＸ,2028,false,anime_pop,expert,11.6
キラッとスタート,Kira-tto Start,きらっとすたーと,2031,false,anime_pop,normal,2.0
キラッとスタート,Kira-tto Start,きらっとすたーと,2031,false,anime_pop,hard,7.4
キラッとスタート,Kira-tto Start,きらっとすたーと,2031,false,anime_pop,expert,10.2
キラッとスタート (USAO Remix),Kira-tto Start (USAO Remix),きらっとすたーとＵＳＡＯＲＥＭＩＸ,2027,false,anime_pop,normal,4.0
キラッとスタート (USAO Remix),Kira-tto Start (USAO Remix),きらっとすたーとＵＳＡＯＲＥＭＩＸ,2027,false,anime_pop,hard,8.2
キラッとスタート (USAO Remix),Kira-tto Start (USAO Remix),きらっとすたーとＵＳＡＯＲＥＭＩＸ,2027,false,anime_pop,expert,12.5
ハート♥イロ♥トリドリ〜ム,Heart Iro Tori Dream,はーといろとりどりーむ,2029,false,anime_pop,normal,1.0
ハート♥イロ♥トリドリ〜ム,Heart Iro Tori Dream,はーといろとりどりーむ,2029,false,anime_pop,hard,6.0
ハート♥イロ♥トリドリ〜ム,Heart Iro Tori Dream,はーといろとりどりーむ,2029,false,anime_pop,expert,10.1
ダダダダ天使,Da Da Da Da-tenshi,だだだだてんし,1206,false,anime_pop,normal,3.0
ダダダダ天使,Da Da Da Da-tenshi,だだだだてんし,1206,false,anime_pop,hard,7.8
ダダダダ天使,Da Da Da Da-tenshi,だだだだてんし,1206,false,anime_pop,expert,12.0
青空のラプソディ,Aozora no Rhapsody,あおぞらのらぷそでぃ,1205,false,anime_pop,normal,2.0
青空のラプソディ,Aozora no Rhapsody,あおぞらのらぷそでぃ,1205,false,anime_pop,hard,6.8
青空のラプソディ,Aozora no Rhapsody,あおぞらのらぷそでぃ,1205,false,anime_pop,expert,9.3
青空のラプソディ,Aozora no Rhapsody,あおぞらのらぷそでぃ,1205,false,anime_pop,inferno,11.0
Bravely You,,ＢＲＡＶＥＬＹＹＯＵ,1238,false,anime_pop,normal,1.0
Bravely You,,ＢＲＡＶＥＬＹＹＯＵ,1238,false,anime_pop,hard,6.5
Bravely You,,ＢＲＡＶＥＬＹＹＯＵ,1238,false,anime_pop,expert,9.5
ぼなぺてぃーと♡S,Bon Appetit S,ぼなぺてぃーとえす,1236,false,anime_pop,normal,2.0
ぼなぺてぃーと♡S,Bon Appetit S,ぼなぺてぃーとえす,1236,false,anime_pop,hard,7.7
ぼなぺてぃーと♡S,Bon Appetit S,ぼなぺてぃーとえす,1236,false,anime_pop,expert,11.5
デタラメなマイナスとプラスにおけるブレンド考,DETARAME NA minus TO plus NI OKERU blend KO,でたらめなまいなすとぷらすにおけるぶれんどこう,1237,false,anime_pop,normal,2.0
デタラメなマイナスとプラスにおけるブレンド考,DETARAME NA minus TO plus NI OKERU blend KO,でたらめなまいなすとぷらすにおけるぶれんどこう,1237,false,anime_pop,hard,5.7
デタラメなマイナスとプラスにおけるブレンド考,DETARAME NA minus TO plus NI OKERU blend KO,でたらめなまいなすとぷらすにおけるぶれんどこう,1237,false,anime_pop,expert,10.0
輪廻転生,Rinne-tensho,りんねてんせい,1092,false,anime_pop,normal,3.0
輪廻転生,Rinne-tensho,りんねてんせい,1092,false,anime_pop,hard,9.2
輪廻転生,Rinne-tensho,りんねてんせい,1092,false,anime_pop,expert,12.3
ストライク・ザ・ブラッド,Strike the blood,すとらいくざぶらっど,1114,false,anime_pop,normal,3.0
ストライク・ザ・ブラッド,Strike the blood,すとらいくざぶらっど,1114,false,anime_pop,hard,8.7
ストライク・ザ・ブラッド,Strike the blood,すとらいくざぶらっど,1114,false,anime_pop,expert,11.7
新宝島,Shin Takarajima,しんたからじま,1021,false,anime_pop,normal,1.0
新宝島,Shin Takarajima,しんたからじま,1021,false,anime_pop,hard,6.3
新宝島,Shin Takarajima,しんたからじま,1021,false,anime_pop,expert,9.4
U.S.A.,,ＵＳＡ,1203,false,anime_pop,normal,2.0
U.S.A.,,ＵＳＡ,1203,false,anime_pop,hard,7.1
U.S.A.,,ＵＳＡ,1203,false,anime_pop,expert,10.2
Shiny Smily Story,,ＳＨＩＮＹＳＭＩＬＹＳＴＯＲＹ,1269,false,anime_pop,normal,3.0
Shiny Smily Story,,ＳＨＩＮＹＳＭＩＬＹＳＴＯＲＹ,1269,false,anime_pop,hard,6.5
Shiny Smily Story,,ＳＨＩＮＹＳＭＩＬＹＳＴＯＲＹ,1269,false,anime_pop,expert,10.4
Dream☆Story,,ＤＲＥＡＭＳＴＯＲＹ,1270,false,anime_pop,normal,2.0
Dream☆Story,,ＤＲＥＡＭＳＴＯＲＹ,1270,false,anime_pop,hard,7.5
Dream☆Story,,ＤＲＥＡＭＳＴＯＲＹ,1270,false,anime_pop,expert,11.2
without U,,ＷＩＴＨＯＵＴＵ,1273,false,anime_pop,normal,3.0
without U,,ＷＩＴＨＯＵＴＵ,1273,false,anime_pop,hard,7.2
without U,,ＷＩＴＨＯＵＴＵ,1273,false,anime_pop,expert,10.2
シャルル,Charles,しゃるる,1218,false,anime_pop,normal,3.0
シャルル,Charles,しゃるる,1218,false,anime_pop,hard,7.1
シャルル,Charles,しゃるる,1218,false,anime_pop,expert,10.3
ドラマツルギー,Dramaturgy,どらまつるぎー,1217,false,anime_pop,normal,2.0
ドラマツルギー,Dramaturgy,どらまつるぎー,1217,false,anime_pop,hard,7.4
ドラマツルギー,Dramaturgy,どらまつるぎー,1217,false,anime_pop,expert,10.1
オドループ,OddLoop,おどるーぷ,1113,false,anime_pop,normal,3.0
オドループ,OddLoop,おどるーぷ,1113,false,anime_pop,hard,7.9
オドループ,OddLoop,おどるーぷ,1113,false,anime_pop,expert,10.4
only my railgun,,ＯＮＬＹＭＹＲＡＩＬＧＵＮ,1009,false,anime_pop,normal,3.0
only my railgun,,ＯＮＬＹＭＹＲＡＩＬＧＵＮ,1009,false,anime_pop,hard,6.7
only my railgun,,ＯＮＬＹＭＹＲＡＩＬＧＵＮ,1009,false,anime_pop,expert,9.5
残酷な天使のテーゼ,Zankoku na Tenshi no Thesis,ざんこくなてんしのてーぜ,1091,false,anime_pop,normal,1.0
残酷な天使のテーゼ,Zankoku na Tenshi no Thesis,ざんこくなてんしのてーぜ,1091,false,anime_pop,hard,5.3
残酷な天使のテーゼ,Zankoku na Tenshi no Thesis,ざんこくなてんしのてーぜ,1091,false,anime_pop,expert,9.3
ただ君に晴れ,Tada Kimi ni Hare,ただきみにはれ,1018,false,anime_pop,normal,3.0
ただ君に晴れ,Tada Kimi ni Hare,ただきみにはれ,1018,false,anime_pop,hard,7.0
ただ君に晴れ,Tada Kimi ni Hare,ただきみにはれ,1018,false,anime_pop,expert,9.6
AIAIAI (feat. 中田ヤスタカ),AIAIAI (feat. Nakata Yasutaka),ＡＩＡＩＡＩ,1098,false,anime_pop,normal,1.0
AIAIAI (feat. 中田ヤスタカ),AIAIAI (feat. Nakata Yasutaka),ＡＩＡＩＡＩ,1098,false,anime_pop,hard,6.4
AIAIAI (feat. 中田ヤスタカ),AIAIAI (feat. Nakata Yasutaka),ＡＩＡＩＡＩ,1098,false,anime_pop,expert,9.4
"Hello, Morning",,ＨＥＬＬＯＭＯＲＮＩＮＧ,1109,false,anime_pop,normal,2.0
"Hello, Morning",,ＨＥＬＬＯＭＯＲＮＩＮＧ,1109,false,anime_pop,hard,7.1
"Hello, Morning",,ＨＥＬＬＯＭＯＲＮＩＮＧ,1109,false,anime_pop,expert,11.2
Raise Your Heart!!,,ＲＡＩＳＥＹＯＵＲＨＥＡＲＴ,1124,false,anime_pop,normal,3.0
Raise Your Heart!!,,ＲＡＩＳＥＹＯＵＲＨＥＡＲＴ,1124,false,anime_pop,hard,7.4
Raise Your Heart!!,,ＲＡＩＳＥＹＯＵＲＨＥＡＲＴ,1124,false,anime_pop,expert,10.6
SHINY DAYS,,ＳＨＩＮＹＤＡＹＳ,1125,false,anime_pop,normal,1.0
SHINY DAYS,,ＳＨＩＮＹＤＡＹＳ,1125,false,anime_pop,hard,5.2
SHINY DAYS,,ＳＨＩＮＹＤＡＹＳ,1125,false,anime_pop,expert,9.0
ファティマ,Fatima,ふぁてぃま,23,false,anime_pop,normal,2.0
ファティマ,Fatima,ふぁてぃま,23,false,anime_pop,hard,6.8
ファティマ,Fatima,ふぁてぃま,23,false,anime_pop,expert,9.5
回レ！雪月花,Maware! Setsugetsuka,まわれせつげっか,26,false,anime_pop,normal,2.0
回レ！雪月花,Maware! Setsugetsuka,まわれせつげっか,26,false,anime_pop,hard,8.0
回レ！雪月花,Maware! Setsugetsuka,まわれせつげっか,26,false,anime_pop,expert,11.0
回レ！雪月花,Maware! Setsugetsuka,まわれせつげっか,26,false,anime_pop,inferno,13.8
ファッとして桃源郷,Fatto-shite Tougenkyou,ふぁっとしてとうげんきょう,1095,false,anime_pop,normal,3.0
ファッとして桃源郷,Fatto-shite Tougenkyou,ふぁっとしてとうげんきょう,1095,false,anime_pop,hard,9.3
ファッとして桃源郷,Fatto-shite Tougenkyou,ふぁっとしてとうげんきょう,1095,false,anime_pop,expert,12.0
TOMORROW,,ＴＯＭＯＲＲＯＷ,1089,false,anime_pop,normal,3.0
TOMORROW,,ＴＯＭＯＲＲＯＷ,1089,false,anime_pop,hard,8.0
TOMORROW,,ＴＯＭＯＲＲＯＷ,1089,false,anime_pop,expert,10.4
メルト,Melt,めると,3048,false,vocaloid,normal,3.0
メルト,Melt,めると,3048,false,vocaloid,hard,8.7
メルト,Melt,めると,3048,false,vocaloid,expert,12.6
天樂,Tengaku,てんがく,3049,false,vocaloid,normal,3.0
天樂,Tengaku,てんがく,3049,false,vocaloid,hard,8.6
天樂,Tengaku,てんがく,3049,false,vocaloid,expert,12.7
吉原ラメント,Yoshiwara Lament,よしわららめんと,3050,false,vocaloid,normal,3.0
吉原ラメント,Yoshiwara Lament,よしわららめんと,3050,false,vocaloid,hard,8.3
吉原ラメント,Yoshiwara Lament,よしわららめんと,3050,false,vocaloid,expert,12.4
ワールズエンド・ダンスホール,World's End Dancehall,わーるずえんどだんすほーる,1032,false,vocaloid,normal,3.0
ワールズエンド・ダンスホール,World's End Dancehall,わーるずえんどだんすほーる,1032,false,vocaloid,hard,8.6
ワールズエンド・ダンスホール,World's End Dancehall,わーるずえんどだんすほーる,1032,false,vocaloid,expert,12.5
炉心融解,Roshin Yuukai,ろしんゆうかい,2238,false,vocaloid,normal,2.0
炉心融解,Roshin Yuukai,ろしんゆうかい,2238,false,vocaloid,hard,8.6
